ETHBTC Close,TRXBTC Close,TRXETH Close,NormalizedTRXETH,PriceDiff,Movement
0.095892,0.00000765,0.00007984,7.65602E-06,-0.000785954,0.000501002
0.095901,0.00000767,0.00007988,7.66057E-06,0.001230733,0.001752629
0.096108,0.00000768,0.00008002,7.69056E-06,-0.001373392,-0.001874531
0.09601,0.00000769,0.00007987,7.66832E-06,0.002827386,0.003756104
0.096133,0.00000771,0.00008017,7.70698E-06,0.000391514,0.003866783
0.096169,0.00000775,0.00008048,7.73968E-06,0.001333244,0.004970179
0.096227,0.00000778,0.00008088,7.78284E-06,-0.000364875,-0.010138477
0.096228,0.00000768,0.00008006,7.70401E-06,-0.003117035,-0.003872096
0.096295,0.00000768,0.00007975,7.67953E-06,6.169E-05,-0.005517241
0.096182,0.00000762,0.00007931,7.62819E-06,-0.001074228,0.001765225
0.096124,0.00000764,0.00007945,7.63705E-06,0.000386039,0.00188798
0.0962,0.00000768,0.0000796,7.65752E-06,0.002935676,-0.000502513
0.09613,0.00000765,0.00007956,7.6481E-06,0.000248062,-0.007164404
0.096131,0.00000757,0.00007899,7.59339E-06,-0.003080007,-0.005570325
0.096117,0.00000754,0.00007855,7.54999E-06,-0.001323227,0.003309994
0.09603,0.0000076,0.00007881,7.56812E-06,0.004211836,0.00545616
0.096108,0.0000076,0.00007924,7.6156E-06,-0.002048154,-0.003028773
0.096009,0.00000758,0.000079,7.58471E-06,-0.000621118,0.000253165
0.095942,0.0000076,0.00007902,7.58134E-06,0.002461724,0.002531005
0.096102,0.00000761,0.00007922,7.6132E-06,-0.00042038,0.000126231
0.095987,0.00000763,0.00007923,7.60505E-06,0.003280713,-0.001009719
0.096097,0.00000761,0.00007915,7.60608E-06,0.000515699,0.000252685
0.095994,0.00000761,0.00007917,7.59984E-06,0.001336214,-0.001010484
0.095999,0.00000759,0.00007909,7.59256E-06,-0.000337292,-0.000126438
0.095993,0.00000759,0.00007908,7.59113E-06,-0.000148389,-0.000126454
0.0959,0.00000758,0.00007907,7.58281E-06,-0.000370971,0
0.095921,0.00000758,0.00007907,7.58447E-06,-0.000589819,-0.000885292
0.096151,0.00000762,0.000079,7.59593E-06,0.003168934,-0.001392405
0.09612,0.00000757,0.00007889,7.58291E-06,-0.001702091,-0.008112562
0.09614,0.00000755,0.00007825,7.52296E-06,0.003594997,-0.002172524
0.096197,0.00000751,0.00007808,7.51106E-06,-0.00014136,-0.004098361
0.095977,0.00000747,0.00007776,7.46317E-06,0.000914957,-0.006944444
0.096002,0.00000743,0.00007722,7.41327E-06,0.002256164,0.000518001
0.096034,0.0000075,0.00007726,7.41959E-06,0.010837957,-0.001812063
0.096263,0.00000742,0.00007712,7.4238E-06,-0.000512212,-0.002204357
0.096268,0.00000739,0.00007695,7.40782E-06,-0.002405916,0.000259909
0.096248,0.0000074,0.00007697,7.40821E-06,-0.001108036,0.005066909
0.09618,0.00000746,0.00007736,7.44048E-06,0.00262284,0.008143744
0.096395,0.00000748,0.00007799,7.51785E-06,-0.005034161,-0.002820874
0.09615,0.00000747,0.00007777,7.47759E-06,-0.001014432,0.001671596
0.096311,0.00000747,0.0000779,7.50263E-06,-0.00434873,0.001283697
0.096405,0.00000754,0.000078,7.51959E-06,0.002714244,0.012692308
0.096414,0.00000761,0.00007899,7.61574E-06,-0.000753946,-0.006203317
0.09648,0.00000759,0.0000785,7.57368E-06,0.002154831,0.00433121
0.096476,0.00000762,0.00007884,7.60617E-06,0.001818545,-0.000253678
0.096405,0.00000759,0.00007882,7.59864E-06,-0.001137322,-0.010403451
0.096306,0.00000753,0.000078,7.51187E-06,0.00241378,0.002179487
0.096181,0.00000753,0.00007817,7.51847E-06,0.001533721,0.000127926
0.096301,0.00000752,0.00007818,7.52881E-06,-0.001170461,-0.00012791
0.0964,0.00000754,0.00007817,7.53559E-06,0.000585488,0.002302674
0.0964,0.00000757,0.00007835,7.55294E-06,0.002258723,-0.000638162
0.09635,0.00000754,0.0000783,7.54421E-06,-0.000557381,0.000127714
0.096322,0.00000755,0.00007831,7.54298E-06,0.000931221,0.00051079
0.09616,0.00000756,0.00007835,7.53414E-06,0.003432909,0.007019783
0.096257,0.00000757,0.0000789,7.59468E-06,-0.003249289,0.001140684
0.096355,0.0000076,0.00007899,7.61108E-06,-0.001455963,0.002025573
0.096645,0.00000762,0.00007915,7.64945E-06,-0.003850178,-0.002905875
0.096538,0.0000076,0.00007892,7.61878E-06,-0.002464825,0.005068424
0.096679,0.0000077,0.00007932,7.66858E-06,0.004097464,0.008572869
0.096599,0.00000776,0.00008,7.72792E-06,0.004151182,0.010875
0.096579,0.00000782,0.00008087,7.81034E-06,0.001236344,-0.010758007
0.096261,0.00000768,0.00008,7.70088E-06,-0.002711378,0.012375
0.096299,0.00000779,0.00008099,7.79926E-06,-0.001186781,0.008272626
0.096273,0.00000788,0.00008166,7.86165E-06,0.00233371,-0.003183933
0.0964,0.00000783,0.0000814,7.84696E-06,-0.002161347,0.004791155
0.0964,0.00000785,0.00008179,7.88456E-06,-0.004382745,-0.009658883
0.096599,0.00000778,0.000081,7.82452E-06,-0.005689679,-0.024444444
0.0966,0.00000765,0.00007902,7.63333E-06,0.002183581,0.024424196
0.09669,0.00000772,0.00008095,7.82706E-06,-0.013677621,-0.01704756
0.096803,0.00000769,0.00007957,7.70261E-06,-0.001637718,-0.002136484
0.09685,0.00000769,0.0000794,7.68989E-06,1.43045E-05,-0.000251889
0.097005,0.00000768,0.00007938,7.70026E-06,-0.002630678,-0.004913076
0.097053,0.00000763,0.00007899,7.66622E-06,-0.004724165,-0.001772376
0.097101,0.00000764,0.00007885,7.65641E-06,-0.002143804,-0.002155992
0.097311,0.00000766,0.00007868,7.65643E-06,0.000466343,-0.000254194
0.097418,0.00000768,0.00007866,7.6629E-06,0.002231547,0.003051106
0.097596,0.00000766,0.0000789,7.70032E-06,-0.005236714,-0.003168568
0.09711,0.00000766,0.00007865,7.6377E-06,0.00291953,-0.000127146
0.0974,0.00000763,0.00007864,7.65954E-06,-0.003856108,-0.01233469
0.097337,0.00000758,0.00007767,7.56016E-06,0.002623648,0.001544998
0.0972,0.00000759,0.00007779,7.56119E-06,0.003810512,-0.003727986
0.097001,0.00000754,0.0000775,7.51758E-06,0.002982676,0.007354839
0.0968,0.00000753,0.00007807,7.55718E-06,-0.003596052,-0.004355066
0.096849,0.00000755,0.00007773,7.52807E-06,0.002912728,0.005789271
0.096673,0.00000757,0.00007818,7.5579E-06,0.001601618,0.002686109
0.096579,0.00000756,0.00007839,7.57083E-06,-0.001430202,-0.007909172
0.0967,0.0000075,0.00007777,7.52036E-06,-0.002707185,-0.005914877
0.096856,0.00000748,0.00007731,7.48794E-06,-0.00106002,-0.000129349
0.096863,0.00000748,0.0000773,7.48751E-06,-0.00100299,-0.003880983
0.096865,0.00000748,0.000077,7.45861E-06,0.002868499,0.006103896
0.096997,0.0000075,0.00007747,7.51436E-06,-0.001910688,0.005034207
0.096967,0.00000754,0.00007786,7.54985E-06,-0.001304744,-0.002697149
0.096791,0.00000751,0.00007765,7.51582E-06,-0.000774519,0
0.096645,0.00000751,0.00007765,7.50448E-06,0.000734994,0.002189311
0.096476,0.00000751,0.00007782,7.50776E-06,0.000298049,-0.001285017
0.096392,0.00000751,0.00007772,7.49159E-06,0.002457925,0
0.0961,0.00000747,0.00007772,7.46889E-06,0.000148349,-0.003474009
0.096488,0.00000745,0.00007745,7.473E-06,-0.00307716,-0.005681085
0.096338,0.00000743,0.00007701,7.41899E-06,0.001484113,-0.002726919
0.0961,0.00000739,0.0000768,7.38048E-06,0.001289889,0.008072917
0.095697,0.00000742,0.00007742,7.40886E-06,0.00150337,0.004649961
0.095509,0.00000744,0.00007778,7.42869E-06,0.001522473,0.000771407
0.095381,0.00000742,0.00007784,7.42446E-06,-0.000600319,-0.001156218
0.095573,0.0000074,0.00007775,7.4308E-06,-0.004145011,-0.00192926
0.095549,0.00000744,0.0000776,7.4146E-06,0.003425349,0
0.095551,0.00000744,0.0000776,7.41476E-06,0.003404346,0.00193299
0.095797,0.00000745,0.00007775,7.44822E-06,0.00023942,0.003601286
0.095799,0.00000749,0.00007803,7.4752E-06,0.00198042,-0.006792259
0.096007,0.00000745,0.0000775,7.44054E-06,0.001271077,-0.004
0.096124,0.00000741,0.00007719,7.41981E-06,-0.001322346,-0.001295505
0.097,0.00000742,0.00007709,7.47773E-06,-0.007720257,0.001426904
0.096454,0.00000746,0.0000772,7.44625E-06,0.001846729,0
0.096501,0.00000747,0.0000772,7.44988E-06,0.002701092,0.001165803
0.096452,0.00000747,0.00007729,7.45478E-06,0.002042304,-0.000129383
0.096476,0.00000745,0.00007728,7.45567E-06,-0.000759862,0.000258799
0.09646,0.00000748,0.0000773,7.45636E-06,0.003170717,0.000776197
0.096601,0.00000749,0.00007736,7.47305E-06,0.0022677,0.006980352
0.096604,0.00000754,0.0000779,7.52545E-06,0.001933226,0.000641849
0.096601,0.00000753,0.00007795,7.53005E-06,-6.36782E-06,-0.003078897
0.096697,0.00000755,0.00007771,7.51432E-06,0.00474775,-0.002831038
0.097183,0.0000075,0.00007749,7.53071E-06,-0.004078057,-0.001032391
0.096821,0.0000075,0.00007741,7.49491E-06,0.000678646,-0.005296473
0.096821,0.00000742,0.000077,7.45522E-06,-0.004723806,-0.002857143
0.096703,0.00000745,0.00007678,7.42486E-06,0.003386417,0.00286533
0.096709,0.00000745,0.000077,7.44659E-06,0.000457525,-0.001298701
0.09671,0.00000745,0.0000769,7.437E-06,0.001748151,0.002210663
0.096553,0.00000745,0.00007707,7.44134E-06,0.001163808,0.001557026
0.096252,0.00000744,0.00007719,7.42969E-06,0.001387422,0.000777303
0.096391,0.00000746,0.00007725,7.4462E-06,0.001852655,0
0.09687,0.00000748,0.00007725,7.48321E-06,-0.000428626,-0.00012945
0.096619,0.00000746,0.00007724,7.46285E-06,-0.000382101,-0.002977732
0.096701,0.00000744,0.00007701,7.44694E-06,-0.000932464,-0.000129853
0.0969,0.00000745,0.000077,7.4613E-06,-0.001514481,0.00038961
0.096753,0.00000744,0.00007703,7.45288E-06,-0.001728672,0.003505128
0.096603,0.00000746,0.0000773,7.46741E-06,-0.000992566,0
0.096524,0.00000748,0.0000773,7.46131E-06,0.002505567,0.00232859
0.096591,0.00000747,0.00007748,7.48387E-06,-0.00185341,0.009163655
0.096599,0.00000756,0.00007819,7.55308E-06,0.000916738,0.006522573
0.09651,0.0000076,0.0000787,7.59534E-06,0.000613929,-0.004447268
0.0965,0.00000755,0.00007835,7.56078E-06,-0.001425118,0.004467135
0.0964,0.00000756,0.0000787,7.58668E-06,-0.00351669,-0.004320203
0.096306,0.00000757,0.00007836,7.54654E-06,0.003108954,0.004849413
0.096356,0.00000757,0.00007874,7.58707E-06,-0.00225007,0.010795022
0.096255,0.00000766,0.00007959,7.66094E-06,-0.000122106,0
0.095898,0.00000761,0.00007959,7.63252E-06,-0.00295077,0.005151401
0.095899,0.00000768,0.00008,7.67192E-06,0.001053191,-0.017
0.096196,0.00000757,0.00007864,7.56485E-06,0.000680325,0.004577823
0.0961,0.00000759,0.000079,7.5919E-06,-0.000250267,-0.001265823
0.096111,0.00000758,0.0000789,7.58316E-06,-0.000416436,-0.005069708
0.096005,0.00000753,0.0000785,7.53639E-06,-0.000848217,0.002165605
0.095974,0.00000755,0.00007867,7.55027E-06,-3.63669E-05,-0.001144019
0.095958,0.00000754,0.00007858,7.54038E-06,-5.03476E-05,0.000254518
0.095965,0.00000753,0.0000786,7.54285E-06,-0.001703468,-0.007124682
0.095702,0.0000075,0.00007804,7.46858E-06,0.004206409,0.000512558
0.095815,0.0000075,0.00007808,7.48124E-06,0.002508249,0.001280738
0.095815,0.0000075,0.00007818,7.49082E-06,0.001225941,0.002174469
0.095622,0.00000751,0.00007835,7.49198E-06,0.002404744,0.001786854
0.0955,0.00000751,0.00007849,7.4958E-06,0.001895062,0.001401452
0.095384,0.00000751,0.0000786,7.49718E-06,0.001709656,0.004580153
0.095313,0.00000753,0.00007896,7.52591E-06,0.00054286,0.00316616
0.09541,0.00000755,0.00007921,7.55743E-06,-0.000982623,-0.002777427
0.095431,0.00000754,0.00007899,7.53809E-06,0.000252758,0.001645778
0.095411,0.00000754,0.00007912,7.54892E-06,-0.001181404,0.002148635
0.095413,0.00000756,0.00007929,7.5653E-06,-0.00070014,0.000126119
0.09549,0.00000758,0.0000793,7.57236E-06,0.001009329,0.001261034
0.0955,0.00000759,0.0000794,7.5827E-06,0.000962718,-0.000377834
0.095416,0.00000758,0.00007937,7.57317E-06,0.000902143,-0.000125992
0.09502,0.00000752,0.00007936,7.54079E-06,-0.002756635,-0.004410282
0.095103,0.00000752,0.00007901,7.51409E-06,0.000786785,-0.011264397
0.094891,0.00000747,0.00007812,7.41288E-06,0.007704838,0.008704557
0.094559,0.00000746,0.0000788,7.45125E-06,0.001174407,0.002284264
0.094419,0.00000748,0.00007898,7.45721E-06,0.00305575,0.002785515
0.09421,0.00000749,0.0000792,7.46143E-06,0.003828756,0.00959596
0.093983,0.00000751,0.00007996,7.51488E-06,-0.000649469,-0.000625313
0.093421,0.00000747,0.00007991,7.46527E-06,0.000633318,0.000500563
0.09379,0.00000751,0.00007995,7.49851E-06,0.001532238,0.00275172
0.093822,0.00000754,0.00008017,7.52171E-06,0.002431663,-0.001372084
0.094009,0.00000753,0.00008006,7.52636E-06,0.000483562,0.001498876
0.093965,0.00000754,0.00008018,7.53411E-06,0.000781286,0.00798204
0.093648,0.00000755,0.00008082,7.56863E-06,-0.002461655,0.003464489
0.093,0.00000754,0.0000811,7.5423E-06,-0.000304947,0.002342787
0.092499,0.00000755,0.00008129,7.51924E-06,0.004090344,0.005043671
0.092301,0.00000753,0.0000817,7.54099E-06,-0.001457593,0.003059976
0.092182,0.00000753,0.00008195,7.55431E-06,-0.003218677,-0.003050641
0.092119,0.00000754,0.0000817,7.52612E-06,0.001843938,0.000489596
0.0925,0.00000755,0.00008174,7.56095E-06,-0.001448231,0.004893565
0.09242,0.00000759,0.00008214,7.59138E-06,-0.000181627,0.009130752
0.092088,0.00000763,0.00008289,7.63317E-06,-0.000415858,0.001809627
0.092386,0.00000766,0.00008304,7.67173E-06,-0.001529438,0.003853565
0.092501,0.00000768,0.00008336,7.71088E-06,-0.004005165,-0.018354127
0.092898,0.00000763,0.00008183,7.60184E-06,0.003703925,0.000244409
0.093101,0.00000763,0.00008185,7.62032E-06,0.001270702,0.000488699
0.093199,0.00000767,0.00008189,7.63207E-06,0.00497033,0.01990475
0.093006,0.00000775,0.00008352,7.76786E-06,-0.002299361,0.017720307
0.092491,0.00000785,0.000085,7.86174E-06,-0.001492673,-0.011764706
0.092495,0.00000775,0.000084,7.76958E-06,-0.002520085,-0.005952381
0.092388,0.00000771,0.0000835,7.7144E-06,-0.000570103,-0.007784431
0.092997,0.00000769,0.00008285,7.7048E-06,-0.001921068,0.0007242
0.09235,0.00000767,0.00008291,7.65674E-06,0.001732004,-0.004342058
0.092447,0.00000764,0.00008255,7.6315E-06,0.001113824,0.003876439
0.092443,0.00000768,0.00008287,7.66075E-06,0.002512624,0.005792205
0.092452,0.00000771,0.00008335,7.70587E-06,0.00053541,0.008878224
0.092206,0.00000775,0.00008409,7.7536E-06,-0.000464628,0.001783803
0.092199,0.00000777,0.00008424,7.76684E-06,0.000406374,-0.003679962
0.092117,0.00000775,0.00008393,7.73138E-06,0.002408392,0.0096509
0.092223,0.00000781,0.00008474,7.81498E-06,-0.000636857,0.000708048
0.092199,0.00000781,0.0000848,7.81848E-06,-0.001083997,0
0.092128,0.00000781,0.0000848,7.81245E-06,-0.000314165,-0.001061321
0.092495,0.00000786,0.00008471,7.83525E-06,0.003158616,0.004013694
0.092415,0.00000788,0.00008505,7.8599E-06,0.002557827,0.004115226
0.092276,0.00000785,0.0000854,7.88037E-06,-0.003853931,-0.012880562
0.092269,0.00000779,0.0000843,7.77828E-06,0.001507185,0.012336892
0.092158,0.00000785,0.00008534,7.86476E-06,-0.001877198,0.009257089
0.092205,0.00000796,0.00008613,7.94162E-06,0.002314812,0.01010101
0.092202,0.00000805,0.000087,8.02157E-06,0.003543694,0.011609195
0.0922,0.00000803,0.00008801,8.11452E-06,-0.01041614,-0.003181457
0.092001,0.00000808,0.00008773,8.07125E-06,0.001084376,0.015616095
0.092037,0.0000082,0.0000891,8.2005E-06,-6.05695E-05,-0.012345679
0.092026,0.00000815,0.000088,8.09829E-06,0.006385547,-0.00125
0.091706,0.00000805,0.00008789,8.06004E-06,-0.001245694,0.004096029
0.09163,0.00000809,0.00008825,8.08635E-06,0.000451687,0.007252125
0.0914,0.00000813,0.00008889,8.12455E-06,0.000671299,-0.012599843
0.091198,0.00000797,0.00008777,8.00445E-06,-0.004303664,-0.00193688
0.090997,0.00000796,0.0000876,7.97134E-06,-0.001422246,0.003310502
0.09088,0.00000797,0.00008789,7.98744E-06,-0.002183828,0.00807828
0.090505,0.00000804,0.0000886,8.01874E-06,0.002650914,-0.002370203
0.09036,0.00000797,0.00008839,7.98692E-06,-0.002118514,-0.01911981
0.0904,0.00000785,0.0000867,7.83768E-06,0.001571894,0.00438293
0.090726,0.00000787,0.00008708,7.90042E-06,-0.003850438,-0.012172715
0.090861,0.00000782,0.00008602,7.81586E-06,0.00052928,-0.003487561
0.091249,0.00000783,0.00008572,7.82186E-06,0.001040125,0.003033131
0.091456,0.00000787,0.00008598,7.86339E-06,0.000841001,0.001977204
0.0916,0.00000789,0.00008615,7.89134E-06,-0.000169806,0.004062681
0.091648,0.00000793,0.0000865,7.92755E-06,0.000308796,-0.003468208
0.091714,0.00000791,0.0000862,7.90575E-06,0.000537988,0.003480278
0.091738,0.00000796,0.0000865,7.93534E-06,0.003107997,0.011791908
0.09149,0.000008,0.00008752,8.0072E-06,-0.00089979,0.001142596
0.091259,0.00000799,0.00008762,7.99611E-06,-0.000764569,0.004108651
0.09125,0.00000801,0.00008798,8.02818E-06,-0.002263902,0.000227324
0.09132,0.000008,0.000088,8.03616E-06,-0.004499662,-0.012954545
0.091454,0.00000792,0.00008686,7.94369E-06,-0.002982799,-0.004144601
0.09159,0.00000793,0.0000865,7.92254E-06,0.000942249,0.000693642
0.091887,0.00000798,0.00008656,7.95374E-06,0.003301753,0.004852126
0.09191,0.00000799,0.00008698,7.99433E-06,-0.000541859,0
0.092006,0.00000802,0.00008698,8.00268E-06,0.00216404,-0.00551851
0.092297,0.00000799,0.0000865,7.98369E-06,0.000790299,-0.006242775
0.092419,0.00000796,0.00008596,7.94434E-06,0.001971563,-0.005351326
0.092492,0.00000791,0.0000855,7.90807E-06,0.00024456,-0.011461988
0.092589,0.00000784,0.00008452,7.82562E-06,0.001837262,-0.005560814
0.092627,0.00000779,0.00008405,7.7853E-06,0.000603785,-0.000594884
0.092512,0.00000779,0.000084,7.77101E-06,0.002443956,0.007261905
0.092641,0.00000783,0.00008461,7.83836E-06,-0.001065914,0.004018438
0.092632,0.00000783,0.00008495,7.86909E-06,-0.004967335,0.001294879
0.092522,0.00000789,0.00008506,7.86992E-06,0.002551319,0.006230896
0.092639,0.00000791,0.00008559,7.92897E-06,-0.002392745,-0.00268723
0.092583,0.0000079,0.00008536,7.90288E-06,-0.000365041,-0.006091846
0.092661,0.00000788,0.00008484,7.86136E-06,0.002371188,0.000117869
0.092846,0.00000787,0.00008485,7.87798E-06,-0.001013343,0.001532115
0.092907,0.00000788,0.00008498,7.89524E-06,-0.00192988,0.001176747
0.092948,0.00000788,0.00008508,7.90802E-06,-0.003542714,-0.001057828
0.092963,0.00000789,0.00008499,7.90093E-06,-0.001382796,-0.004588775
0.093069,0.00000787,0.0000846,7.87364E-06,-0.000461972,-0.00177305
0.093151,0.00000786,0.00008445,7.8666E-06,-0.000839238,-0.010420367
0.0932,0.00000782,0.00008357,7.78872E-06,0.004015549,0.002153883
0.093299,0.00000783,0.00008375,7.81379E-06,0.002074377,-0.004298507
0.0933,0.0000078,0.00008339,7.78029E-06,0.002533711,-0.00467682
0.093276,0.0000077,0.000083,7.74191E-06,-0.005413136,-0.007228916
0.093353,0.0000077,0.0000824,7.69229E-06,0.001002667,-0.003033981
0.093419,0.00000768,0.00008215,7.67437E-06,0.0007335,-0.002921485
0.093529,0.00000769,0.00008191,7.66096E-06,0.003790597,0.001098767
0.093639,0.00000768,0.000082,7.6784E-06,0.000208637,0.011219512
0.09345,0.00000777,0.00008292,7.74887E-06,0.002726332,0.004220936
0.093399,0.00000779,0.00008327,7.77733E-06,0.001628485,-0.004083103
0.09327,0.0000077,0.00008293,7.73488E-06,-0.004509585,0.000602918
0.093245,0.00000773,0.00008298,7.73747E-06,-0.000965445,-0.002651241
0.093139,0.00000768,0.00008276,7.70818E-06,-0.003656327,0.001449976
0.092828,0.0000077,0.00008288,7.69358E-06,0.000833858,-0.001206564
0.0927,0.00000765,0.00008278,7.67371E-06,-0.00308925,-0.003020053
0.092493,0.00000764,0.00008253,7.63345E-06,0.000858421,-0.000363504
0.092584,0.00000764,0.0000825,7.63818E-06,0.000238277,0.005818182
0.09265,0.0000077,0.00008298,7.6881E-06,0.001548237,0.000241022
0.092595,0.00000768,0.000083,7.68539E-06,-0.000700681,0.000361446
0.09242,0.00000767,0.00008303,7.67363E-06,-0.000473387,0.000963507
0.092419,0.00000768,0.00008311,7.68094E-06,-0.000122783,0.001203225
0.092305,0.00000766,0.00008321,7.6807E-06,-0.002694944,0
0.092315,0.0000077,0.00008321,7.68153E-06,0.002404319,0.009734407
0.092087,0.00000774,0.00008402,7.73715E-06,0.000368386,0.004522733
0.09232,0.00000775,0.0000844,7.79181E-06,-0.005365635,-0.000829384
0.09215,0.00000773,0.00008433,7.77101E-06,-0.005277242,0.000711491
0.092114,0.00000775,0.00008439,7.7735E-06,-0.00302315,-0.00509539
0.091969,0.00000772,0.00008396,7.72172E-06,-0.000222391,0.000238209
0.091814,0.00000774,0.00008398,7.71054E-06,0.003820781,0.004524887
0.091766,0.00000773,0.00008436,7.74138E-06,-0.001469991,-0.000355619
0.0916,0.00000772,0.00008433,7.72463E-06,-0.000599123,-0.001541563
0.091395,0.00000771,0.0000842,7.69546E-06,0.001889556,0.013657957
0.091419,0.00000777,0.00008535,7.80261E-06,-0.004179581,0.001757469
0.0913,0.00000779,0.0000855,7.80615E-06,-0.002068882,0.000116959
0.091966,0.00000783,0.00008551,7.86401E-06,-0.004325102,0.000701672
0.091275,0.00000777,0.00008557,7.8104E-06,-0.005172813,0.002454131
0.090969,0.00000779,0.00008578,7.80332E-06,-0.001707071,-0.001049196
0.090712,0.00000778,0.00008569,7.77311E-06,0.000886224,0.001050298
0.090801,0.00000779,0.00008578,7.78891E-06,0.000139971,0.004663092
0.090691,0.00000783,0.00008618,7.81575E-06,0.001823193,0.003713159
0.090505,0.00000785,0.0000865,7.82868E-06,0.002723,0.008323699
0.090178,0.00000786,0.00008722,7.86533E-06,-0.000677043,0.004356799
0.089995,0.00000788,0.0000876,7.88356E-06,-0.000451826,0.00456621
0.089995,0.00000791,0.000088,7.91956E-06,-0.001207138,-0.006022727
0.089855,0.00000786,0.00008747,7.85962E-06,4.87492E-05,-0.00583057
0.089798,0.00000781,0.00008696,7.80883E-06,0.000149308,0.000804968
0.089869,0.00000784,0.00008703,7.8213E-06,0.002391026,0.001378835
0.089771,0.00000783,0.00008715,7.82354E-06,0.000825374,0.001262192
0.089729,0.00000782,0.00008726,7.82975E-06,-0.001245574,-0.002062801
0.089801,0.00000783,0.00008708,7.81987E-06,0.00129528,-0.00597152
0.090001,0.00000783,0.00008656,7.79049E-06,0.005072012,-0.001617375
0.0904,0.0000078,0.00008642,7.81237E-06,-0.001583131,-0.012149965
0.090665,0.00000774,0.00008537,7.74007E-06,-9.1795E-06,0.001522783
0.090458,0.00000774,0.0000855,7.73416E-06,0.000755221,-0.000233918
0.0908,0.00000775,0.00008548,7.76158E-06,-0.001492479,0.000467946
0.090502,0.00000776,0.00008552,7.73973E-06,0.00261882,0.008068288
0.090461,0.00000778,0.00008621,7.79864E-06,-0.00239052,0.005103816
0.090288,0.00000783,0.00008665,7.82346E-06,0.000836561,0.000577034
0.090179,0.00000782,0.0000867,7.81852E-06,0.000189384,0.000807382
0.090186,0.00000783,0.00008677,7.82544E-06,0.000582815,-0.005186124
0.090167,0.00000779,0.00008632,7.78322E-06,0.000871691,0.001506024
0.089985,0.00000777,0.00008645,7.7792E-06,-0.001183058,-0.001156738
0.089977,0.00000778,0.00008635,7.76951E-06,0.00134964,0.00463231
0.089831,0.00000779,0.00008675,7.79284E-06,-0.000364341,0.001268012
0.089868,0.00000779,0.00008686,7.80593E-06,-0.002041329,0.000460511
0.089969,0.00000782,0.0000869,7.81831E-06,0.000216658,0.006559264
0.08983,0.00000785,0.00008747,7.85743E-06,-0.000945615,0.002172173
0.089859,0.0000079,0.00008766,7.87704E-06,0.002914808,-0.007415013
0.089963,0.00000786,0.00008701,7.82768E-06,0.004128856,0.006091254
0.090099,0.00000788,0.00008754,7.88727E-06,-0.00092129,0.001142335
0.090146,0.00000788,0.00008764,7.9004E-06,-0.002581572,-0.003080785
0.090062,0.00000787,0.00008737,7.86872E-06,0.000163058,-0.002289115
0.089963,0.00000784,0.00008717,7.84207E-06,-0.000264561,0.005965355
0.089828,0.00000792,0.00008769,7.87702E-06,0.00545672,0.001254419
0.08978,0.0000079,0.0000878,7.88268E-06,0.002196714,0.002277904
0.08966,0.0000079,0.000088,7.89008E-06,0.001257275,0.007727273
0.089501,0.00000793,0.00008868,7.93695E-06,-0.000875485,-0.00090212
0.089502,0.00000794,0.0000886,7.92988E-06,0.001276539,-0.006772009
0.089501,0.00000789,0.000088,7.87609E-06,0.001766359,0.01
0.089375,0.00000793,0.00008888,7.94365E-06,-0.001718354,-0.00270027
0.089376,0.00000792,0.00008864,7.92229E-06,-0.000288886,-0.004174188
0.089292,0.00000789,0.00008827,7.8818E-06,0.001039757,0.002605642
0.089003,0.00000791,0.0000885,7.87677E-06,0.004219308,0.002259887
0.08901,0.00000791,0.0000887,7.89519E-06,0.001876206,0.002254791
0.089013,0.00000791,0.0000889,7.91326E-06,-0.000411424,0
0.089013,0.00000792,0.0000889,7.91326E-06,0.000852279,0.001012373
0.089,0.00000794,0.00008899,7.92011E-06,0.002511329,0.001348466
0.088796,0.00000789,0.00008911,7.91261E-06,-0.002857661,0.001907754
0.088645,0.00000792,0.00008928,7.91423E-06,0.000729623,0.00515233
0.08855,0.00000794,0.00008974,7.94648E-06,-0.000815078,0.00256296
0.088369,0.00000794,0.00008997,7.95056E-06,-0.001328074,0.000333444
0.0884,0.00000794,0.00009,0.000007956,-0.002011061,0.012666667
0.0885,0.00000805,0.00009114,8.06589E-06,-0.001970024,-0.01261795
0.088797,0.000008,0.00008999,7.99084E-06,0.001146058,0.000111123
0.088921,0.000008,0.00009,8.00289E-06,-0.00036112,-0.003888889
0.089,0.00000799,0.00008965,7.97885E-06,0.001397444,-0.004238706
0.0889,0.00000797,0.00008927,7.9361E-06,0.00427124,-0.003024532
0.088897,0.00000791,0.000089,7.91183E-06,-0.000231678,0.005617978
0.0889,0.00000794,0.0000895,7.95655E-06,-0.002080047,0.000223464
0.088774,0.00000798,0.00008952,7.94705E-06,0.004146385,0.002680965
0.08878,0.00000798,0.00008976,7.96889E-06,0.00139382,0.002673797
0.088806,0.00000799,0.00009,7.99254E-06,-0.000317796,0.005555556
0.088799,0.000008,0.0000905,8.03631E-06,-0.004518181,-0.009834254
0.088783,0.00000795,0.00008961,7.95584E-06,-0.000734634,0
0.088802,0.00000797,0.00008961,7.95755E-06,0.001564902,0.00357103
0.088894,0.00000798,0.00008993,7.99424E-06,-0.00178096,-0.000222395
0.088759,0.00000797,0.00008991,7.98032E-06,-0.001293393,0.002446891
